measurement_id,molecule_id,standardized_inchikey,endpoint_name,functional_mode,functional_mode_source,standard_type,standard_relation,standard_value,standard_units,pactivity_value,pactivity_recalculated,pactivity_absolute_difference,assay_chembl_id,target_chembl_id,target_gene,target_organism,target_type,target_confidence,assay_type,bao_format,cell_chembl_id,document_chembl_id,doi,pmid,document_type,source_retrieved_at,data_validity_comment,activity_comment,review_status,admission_reasons,development_partition
23172695,CHEMBL4849795,NULDMQXOPYHTEN-UHFFFAOYSA-N,,antagonist,assay_text_rule,IC50,=,9.2,nM,8.04,8.036212,0.003788,CHEMBL4814786,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000249,,CHEMBL4813923,10.1016/j.ejmech.2020.113040,33316692,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
23172721,CHEMBL4849795,NULDMQXOPYHTEN-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,31.0,nM,7.51,7.508638,0.001362,CHEMBL4814789,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4813923,10.1016/j.ejmech.2020.113040,33316692,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24772483,CHEMBL4849795,NULDMQXOPYHTEN-UHFFFAOYSA-N,,antagonist,assay_text_rule,IC50,=,9.2,nM,8.04,8.036212,0.003788,CHEMBL5126864,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126505,10.1016/j.ejmech.2021.113907,34695776,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
24772484,CHEMBL4849795,NULDMQXOPYHTEN-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,31.0,nM,7.51,7.508638,0.001362,CHEMBL5126865,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5126505,10.1016/j.ejmech.2021.113907,34695776,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
23172676,CHEMBL4855390,PNJNWZKAPLPXAV-UHFFFAOYSA-N,,antagonist,assay_text_rule,EC50,=,376.4,nM,6.42,6.424350,0.004350,CHEMBL4814785,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000221,,CHEMBL4813923,10.1016/j.ejmech.2020.113040,33316692,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
23172682,CHEMBL4855390,PNJNWZKAPLPXAV-UHFFFAOYSA-N,,antagonist,assay_text_rule,IC50,=,10.1,nM,8.00,7.995679,0.004321,CHEMBL4814786,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000249,,CHEMBL4813923,10.1016/j.ejmech.2020.113040,33316692,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
23172720,CHEMBL4855390,PNJNWZKAPLPXAV-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,83.0,nM,7.08,7.080922,0.000922,CHEMBL4814789,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4813923,10.1016/j.ejmech.2020.113040,33316692,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
23302808,CHEMBL4855908,PBQNARNDMLPGRK-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,0.74,nM,9.13,9.130768,0.000768,CHEMBL4842298,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4840384,10.1021/acsmedchemlett.1c00620,34917249,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
23302803,CHEMBL4858144,ZMVMIKHRMKEKHO-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,0.3,nM,9.52,9.522879,0.002879,CHEMBL4842298,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4840384,10.1021/acsmedchemlett.1c00620,34917249,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
2398352,CHEMBL486162,CQMWNSQCEMHNIW-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,0.71,nM,9.15,9.148742,0.001258,CHEMBL952340,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1152277,10.1021/jm800851u,18947224,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
2399573,CHEMBL486162,CQMWNSQCEMHNIW-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,7.0,nM,8.15,8.154902,0.004902,CHEMBL950440,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1152277,10.1021/jm800851u,18947224,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
23302804,CHEMBL4862010,GJIKYVGVZVLJJP-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,9.07,nM,8.04,8.042393,0.002393,CHEMBL4842298,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4840384,10.1021/acsmedchemlett.1c00620,34917249,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
23302807,CHEMBL4865474,WXYARKYAYUTGKX-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,83.87,nM,7.08,7.076393,0.003607,CHEMBL4842298,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4840384,10.1021/acsmedchemlett.1c00620,34917249,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,unassigned_stereocenter,development
2398348,CHEMBL487554,UHHRYINUVNKFTA-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,0.47,nM,9.33,9.327902,0.002098,CHEMBL952340,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1152277,10.1021/jm800851u,18947224,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
2399553,CHEMBL487554,UHHRYINUVNKFTA-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,18.0,nM,7.75,7.744727,0.005273,CHEMBL950440,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1152277,10.1021/jm800851u,18947224,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
25517310,CHEMBL4954712,DOEODBMLJOZWPF-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,<,5.5,,,,,CHEMBL5336575,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5335785,10.1016/j.ejmech.2023.115419,37301076,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
2563533,CHEMBL506250,BDULELAUBSFJFH-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,1.0,nM,9.00,9.000000,0.000000,CHEMBL1000455,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1155896,10.1021/jm701594y,18637670,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
2563560,CHEMBL506250,BDULELAUBSFJFH-UHFFFAOYSA-N,,antagonist,assay_text_rule,Kd,=,0.1349,nM,9.87,9.869988,0.000012,CHEMBL967912,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3307715,CHEMBL1155896,10.1021/jm701594y,18637670,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
2563561,CHEMBL506250,BDULELAUBSFJFH-UHFFFAOYSA-N,,antagonist,assay_text_rule,Kb,=,0.14,nM,,9.853872,,CHEMBL967912,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3307715,CHEMBL1155896,10.1021/jm701594y,18637670,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|pchembl_missing_or_inconsistent,development
24422794,CHEMBL5069652,QCGDCFVVNKBMQC-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,>,10000.0,nM,,5.000000,,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent|unassigned_stereocenter,locked_holdout
24422792,CHEMBL5072377,CUZJYJCDTLGEOB-ROUUACIJSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,>,10000.0,nM,,5.000000,,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent,development
24376193,CHEMBL5073669,OILFXMJWXJFNKA-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,=,7.42,,,,,CHEMBL5037232,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000249,,CHEMBL5036326,10.1021/acs.jmedchem.0c02169,34120444,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|unassigned_stereocenter,development
24376212,CHEMBL5073669,OILFXMJWXJFNKA-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,=,38.0,nM,7.42,7.420216,0.000216,CHEMBL5037232,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000249,,CHEMBL5036326,10.1021/acs.jmedchem.0c02169,34120444,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|unassigned_stereocenter,development
24422741,CHEMBL5074910,QJCIJBBTTGKSQT-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,1030.0,nM,5.99,5.987163,0.002837,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
24410633,CHEMBL5075422,REBSCEKUSAWQBZ-UHFFFAOYSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,5.58,nM,8.25,8.253366,0.003366,CHEMBL5046035,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5042554,10.1021/acsmedchemlett.1c00599,35295085,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
24410665,CHEMBL5075422,REBSCEKUSAWQBZ-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,5.72,nM,8.24,8.242604,0.002604,CHEMBL5046040,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5042554,10.1021/acsmedchemlett.1c00599,35295085,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
24376199,CHEMBL5076572,HPGLNKYCDIIEST-UHFFFAOYSA-N,,antagonist,assay_text_rule,pKb,,,,,,,CHEMBL5037232,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000249,,CHEMBL5036326,10.1021/acs.jmedchem.0c02169,34120444,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent|unassigned_stereocenter,locked_holdout
24376206,CHEMBL5076572,HPGLNKYCDIIEST-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,,,,,,,CHEMBL5037232,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000249,,CHEMBL5036326,10.1021/acs.jmedchem.0c02169,34120444,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,Not Determined,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent|unassigned_stereocenter,locked_holdout
24422744,CHEMBL5076939,KONIIWKRLZETBJ-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,2171.0,nM,5.66,5.663340,0.003340,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24422793,CHEMBL5077642,LNZWNAQCCDTWHH-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,>,10000.0,nM,,5.000000,,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent|unassigned_stereocenter,locked_holdout
24422748,CHEMBL5078181,CMWXSRYHPVUFTA-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,712.0,nM,6.15,6.147520,0.002480,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24422796,CHEMBL5079295,DYBIIASEQSAQKZ-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,>,10000.0,nM,,5.000000,,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent,locked_holdout
24422787,CHEMBL5080005,BWRDLKUFCGFHSO-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,>,10000.0,nM,,5.000000,,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent,development
24422765,CHEMBL5081971,WALHSXGJSVIXLF-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,604.8,nM,6.22,6.218388,0.001612,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
24422749,CHEMBL5083868,MIBKLSWBYDFURE-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,979.8,nM,6.01,6.008863,0.001137,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
24422738,CHEMBL5090017,QLDKSNSJQOSBLD-HNNXBMFYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,6.6,nM,8.18,8.180456,0.000456,CHEMBL5049261,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24422783,CHEMBL5090017,QLDKSNSJQOSBLD-HNNXBMFYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,8.3,nM,8.08,8.080922,0.000922,CHEMBL5049262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24422801,CHEMBL5090017,QLDKSNSJQOSBLD-HNNXBMFYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,8.3,nM,8.08,8.080922,0.000922,CHEMBL5049266,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24422803,CHEMBL5090017,QLDKSNSJQOSBLD-HNNXBMFYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,179.6,nM,6.75,6.745694,0.004306,CHEMBL5049267,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5046288,10.1021/acs.jmedchem.1c02199,35212542,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24669230,CHEMBL5171042,MNMRRFAISKIFMJ-SLHDEKGNSA-N,,antagonist,assay_text_rule,EC50,=,3311.31,nM,5.48,5.480000,0.000000,CHEMBL5099262,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5096218,10.1021/acs.jmedchem.2c01414,36270633,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
24669247,CHEMBL5171042,MNMRRFAISKIFMJ-SLHDEKGNSA-N,,antagonist,assay_text_rule,Emax,=,15.41,%,,,,CHEMBL5099263,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5096218,10.1021/acs.jmedchem.2c01414,36270633,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
24855102,CHEMBL5176737,QHIATACMHNLOEM-UHFFFAOYSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,0.302,nM,9.52,9.519993,0.000007,CHEMBL5148523,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000249,,CHEMBL5143715,10.1021/acs.jmedchem.2c00101,35714367,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
24855197,CHEMBL5176737,QHIATACMHNLOEM-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,69.9,nM,7.16,7.155523,0.004477,CHEMBL5148543,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5143715,10.1021/acs.jmedchem.2c00101,35714367,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,locked_holdout
24855203,CHEMBL5176737,QHIATACMHNLOEM-UHFFFAOYSA-N,,antagonist,assay_text_rule,EC50,=,1.81,nM,8.74,8.742321,0.002321,CHEMBL5148544,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3307588,CHEMBL5143715,10.1021/acs.jmedchem.2c00101,35714367,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,locked_holdout
24855228,CHEMBL5176737,QHIATACMHNLOEM-UHFFFAOYSA-N,,antagonist,assay_text_rule,FC,=,1.81,,,,,CHEMBL5148563,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3307588,CHEMBL5143715,10.1021/acs.jmedchem.2c00101,35714367,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,locked_holdout
24783510,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Kd,=,1.95,nM,8.71,8.709965,0.000035,CHEMBL5130188,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
24783511,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Kd,=,1.8,nM,8.74,8.744727,0.004727,CHEMBL5130189,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|mutant_or_variant_assay,development
24783512,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Kd,=,2.9,nM,8.54,8.537602,0.002398,CHEMBL5130190,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|mutant_or_variant_assay,development
24783513,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Kd,=,2.7,nM,8.57,8.568636,0.001364,CHEMBL5130191,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|mutant_or_variant_assay,development
24783514,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Bmax,=,2.03,pmol,,,,CHEMBL5130192,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
24783515,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Bmax,=,2.2,pmol,,,,CHEMBL5130193,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|mutant_or_variant_assay|pchembl_missing_or_inconsistent,development
24783516,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Bmax,=,2.4,pmol,,,,CHEMBL5130194,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|mutant_or_variant_assay|pchembl_missing_or_inconsistent,development
24783517,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,Bmax,=,2.1,pmol,,,,CHEMBL5130195,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|mutant_or_variant_assay|pchembl_missing_or_inconsistent,development
24783518,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,18.3,nM,7.74,7.737549,0.002451,CHEMBL5130196,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
24783519,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,21.6,nM,7.67,7.665546,0.004454,CHEMBL5130197,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,mutant_or_variant_assay,development
24783520,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,19.0,nM,7.72,7.721246,0.001246,CHEMBL5130198,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,mutant_or_variant_assay,development
24783521,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,56.4,nM,7.25,7.248721,0.001279,CHEMBL5130199,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,mutant_or_variant_assay,development
24783522,CHEMBL5203469,MUHXGASCCALSAJ-PRIMNGNOSA-N,,antagonist,assay_text_rule,EC50,=,0.9,nM,9.05,9.045757,0.004243,CHEMBL5130200,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5126612,10.1021/acs.jmedchem.2c00462,35977382,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
